Name,Price,Sold,Rating,Store,Location,Brand,Price_trimmed,price_log,price_yeojohnson,Price_final,Price_scaled,Sold_scaled,Rating_Category,cleaned_name,cleaned_name_tokens,Segment,Segment_Label
adidas Running Response Runner Shoes Unisex Grey IH6102,850000,40,5.0,adidas Indonesia,Bekasi,Adidas,850000,13.652992804936396,-0.27971668043013553,-0.27971668043013553,0.42469892387227365,0.0039003900390039005,Excellent,adidas running response runner shoes unisex grey ih,"['adidas', 'running', 'response', 'runner', 'shoes', 'unisex', 'grey', 'ih']",5,Adidas Running (Duramo) & Cross-Gender
adidas Running Response Runner Shoes Unisex Grey IH6102,850000,40,5.0,adidas Indonesia,Bekasi,Adidas,850000,13.652992804936396,-0.27971668043013553,-0.27971668043013553,0.42469892387227365,0.0039003900390039005,Excellent,adidas running response runner shoes unisex grey ih,"['adidas', 'running', 'response', 'runner', 'shoes', 'unisex', 'grey', 'ih']",5,Adidas Running (Duramo) & Cross-Gender
adidas Running Response Runner Shoes Unisex Grey IH6102,850000,40,5.0,adidas Indonesia,Bekasi,Adidas,850000,13.652992804936396,-0.27971668043013553,-0.27971668043013553,0.42469892387227365,0.0039003900390039005,Excellent,adidas running response runner shoes unisex grey ih,"['adidas', 'running', 'response', 'runner', 'shoes', 'unisex', 'grey', 'ih']",5,Adidas Running (Duramo) & Cross-Gender
adidas Running Response Runner Shoes Unisex Grey IH6102,850000,40,5.0,adidas Indonesia,Bekasi,Adidas,850000,13.652992804936396,-0.27971668043013553,-0.27971668043013553,0.42469892387227365,0.0039003900390039005,Excellent,adidas running response runner shoes unisex grey ih,"['adidas', 'running', 'response', 'runner', 'shoes', 'unisex', 'grey', 'ih']",5,Adidas Running (Duramo) & Cross-Gender
adidas Running Response Runner Shoes Unisex Grey IH6102,850000,40,5.0,adidas Indonesia,Bekasi,Adidas,850000,13.652992804936396,-0.27971668043013553,-0.27971668043013553,0.42469892387227365,0.0039003900390039005,Excellent,adidas running response runner shoes unisex grey ih,"['adidas', 'running', 'response', 'runner', 'shoes', 'unisex', 'grey', 'ih']",5,Adidas Running (Duramo) & Cross-Gender
Adidas Centennial 85 Low Beige Green,550000,30,5.0,Bandung sneakers_NEW,Bandung,Adidas,550000,13.217675375388819,-0.6897976159524863,-0.6897976159524863,0.3399852378254965,0.0029002900290029006,Excellent,adidas centennial low beige green,"['adidas', 'centennial', 'low', 'beige', 'green']",10,"Nike Dunk Low (SB, Retro)"
ADIDAS BISOKE [Light/Control/Attack] Beginner Fiberglass Racket Padel Original,2322000,40,5.0,Euro Padel,Jakarta Selatan,Adidas,2322000,14.657939871903103,0.9997640484052261,0.9997640484052261,0.6890114519038354,0.0039003900390039005,Excellent,adidas bisoke lightcontrolattack beginner fiberglass racket padel original,"['adidas', 'bisoke', 'lightcontrolattack', 'beginner', 'fiberglass', 'racket', 'padel', 'original']",2,"Adidas Casual & Apparel (Neo, Gazelle)"
Adidas Adizero Evo SL Black Iron Metallic (100% Authentic),2699000,250,4.9,Senikersku,Jakarta Selatan,Adidas,2699000,14.808392262507668,1.2408851560204561,1.2408851560204561,0.7388217601634702,0.024902490249024904,Excellent,adidas adizero evo sl black iron metallic authentic,"['adidas', 'adizero', 'evo', 'sl', 'black', 'iron', 'metallic', 'authentic']",7,"Adidas Adizero (Adios, SL)"
adidas Running Duramo 10 Shoes Men Black GW8336,900000,500,5.0,adidas Indonesia,Bekasi,Adidas,900000,13.710151153416941,-0.22022491088942026,-0.22022491088942026,0.43698861268899425,0.04990499049904991,Excellent,adidas running duramo shoes men black gue,"['adidas', 'running', 'duramo', 'shoes', 'men', 'black', 'gue']",5,Adidas Running (Duramo) & Cross-Gender
SEPATU Adidas Adistar Full black Original,690000,24,4.9,SEPATU -jkt99,Jakarta Selatan,Adidas,690000,13.444448325847754,-0.48531691138996774,-0.48531691138996774,0.3822264461051944,0.0023002300230023005,Excellent,sepatu adidas adistar full black original,"['sepatu', 'adidas', 'adistar', 'full', 'black', 'original']",8,Sepatu Adidas (Generik/Ori Pria)
Sepatu Adidas Handbal Spezial Ice Blue Sneakers Casual Pria WANITA ORIGINAL Sneakers Murah Size39-43,455000,100,3.9,delisa store12,Kab. Tangerang,Adidas,455000,13.02805489573287,-0.846760649235624,-0.846760649235624,0.30756013348466615,0.009900990099009901,Good,sepatu adidas handbal spezial ice blue sneakers casual pria wanita original sneakers murah size,"['sepatu', 'adidas', 'handbal', 'spezial', 'ice', 'blue', 'sneakers', 'casual', 'pria', 'wanita', 'original', 'sneakers', 'murah', 'size']",3,Sneakers Pria (Generik/Cross-brand)
Sepatu Skate ADIDAS VL COURT X MERCEDES AMG PETRONAS FORMULA ONE TEAM JR1069 ORIGINAL,950000,40,4.8,SNEAKERS DEPT,Bekasi,Adidas,950000,13.76421831620775,-0.16265172665872832,-0.16265172665872832,0.44888196405247477,0.0039003900390039005,Excellent,sepatu skate adidas vl court x mercedes amg petronas formula one team jr original,"['sepatu', 'skate', 'adidas', 'vl', 'court', 'x', 'mercedes', 'amg', 'petronas', 'formula', 'one', 'team', 'jr', 'original']",2,"Adidas Casual & Apparel (Neo, Gazelle)"
Sepatu Adidas Samba OG Aurora Ink Cream Gum Navy Sneakers Authentic,1399000,11,5.0,Gudang Bubu,Tangerang,Adidas,1399000,14.151268968443645,0.28900317995145197,0.28900317995145197,0.5421839165349156,0.001000100010001,Excellent,sepatu adidas samba og aurora ink cream gum navy sneakers authentic,"['sepatu', 'adidas', 'samba', 'og', 'aurora', 'ink', 'cream', 'gum', 'navy', 'sneakers', 'authentic']",6,Adidas Samba (OG)
adidas Tennis CourtJam Control Tennis Shoes Men Black ID1535,1300000,7,5.0,adidas Indonesia,Bekasi,Adidas,1300000,14.077875591662238,0.19775932981528915,0.19775932981528915,0.5233349474544868,0.0006000600060006,Excellent,adidas tennis courtjam control tennis shoes men black id,"['adidas', 'tennis', 'courtjam', 'control', 'tennis', 'shoes', 'men', 'black', 'id']",4,Adidas Lifestyle & Running Pria
Sepatu Sneakers Pria Wanita Adidas Duramo 10 All Black Original BNWB,320000,40,4.5,ETEREOLEX sneakers,Tangerang,Adidas,320000,12.676079399771027,-1.107637002250776,-1.107637002250776,0.2536688267888218,0.0039003900390039005,Very Good,sepatu sneakers pria wanita adidas duramo all black original bnwb,"['sepatu', 'sneakers', 'pria', 'wanita', 'adidas', 'duramo', 'all', 'black', 'original', 'bnwb']",3,Sneakers Pria (Generik/Cross-brand)
ADIDAS GAZELLE INDOOR WHITE NEVY ORIGINAL,580000,18,5.0,SHOES JKT 01,Jakarta Selatan,Adidas,580000,13.270785106659046,-0.6436006737423398,-0.6436006737423398,0.3495285082380226,0.0017001700170017004,Excellent,adidas gazelle indoor white nevy original,"['adidas', 'gazelle', 'indoor', 'white', 'nevy', 'original']",12,Sneakers Unisex (Adidas Gazelle)
Sepatu Lari Pria ADIDAS ULTIMASHOW 2.0 JI2417 ORIGINAL,900000,30,5.0,SNEAKERS DEPT,Bekasi,Adidas,900000,13.710151153416941,-0.22022491088942026,-0.22022491088942026,0.43698861268899425,0.0029002900290029006,Excellent,sepatu lari pria adidas ultimashow ji original,"['sepatu', 'lari', 'pria', 'adidas', 'ultimashow', 'ji', 'original']",11,"Sepatu Lari Pria (Cross-brand, Nike Revolution)"
adidas Lifestyle USA 84 Shoes Men Black GX4583,1100000,250,5.0,adidas Indonesia,Bekasi,Adidas,1100000,13.910821646859095,4.071633145285884e-05,4.071633145285884e-05,0.4824906382038295,0.024902490249024904,Excellent,adidas lifestyle usa shoes men black gx,"['adidas', 'lifestyle', 'usa', 'shoes', 'men', 'black', 'gx']",4,Adidas Lifestyle & Running Pria
TRACKTOP ADIDAS CASUAL GOOD CONDITION,900000,250,5.0,thirtythree.scnd2,Tangerang Selatan,Adidas,900000,13.710151153416941,-0.22022491088942026,-0.22022491088942026,0.43698861268899425,0.024902490249024904,Excellent,tracktop adidas casual good condition,"['tracktop', 'adidas', 'casual', 'good', 'condition']",2,"Adidas Casual & Apparel (Neo, Gazelle)"
TRACKTOP ADIDAS CASUAL GOOD CONDITION,900000,250,5.0,thirtythree.scnd2,Tangerang Selatan,Adidas,900000,13.710151153416941,-0.22022491088942026,-0.22022491088942026,0.43698861268899425,0.024902490249024904,Excellent,tracktop adidas casual good condition,"['tracktop', 'adidas', 'casual', 'good', 'condition']",2,"Adidas Casual & Apparel (Neo, Gazelle)"
TRACKTOP ADIDAS CASUAL GOOD CONDITION,900000,250,5.0,thirtythree.scnd2,Tangerang Selatan,Adidas,900000,13.710151153416941,-0.22022491088942026,-0.22022491088942026,0.43698861268899425,0.024902490249024904,Excellent,tracktop adidas casual good condition,"['tracktop', 'adidas', 'casual', 'good', 'condition']",2,"Adidas Casual & Apparel (Neo, Gazelle)"
TRACKTOP ADIDAS CASUAL GOOD CONDITION,900000,250,5.0,thirtythree.scnd2,Tangerang Selatan,Adidas,900000,13.710151153416941,-0.22022491088942026,-0.22022491088942026,0.43698861268899425,0.024902490249024904,Excellent,tracktop adidas casual good condition,"['tracktop', 'adidas', 'casual', 'good', 'condition']",2,"Adidas Casual & Apparel (Neo, Gazelle)"
TRACKTOP ADIDAS CASUAL GOOD CONDITION,900000,250,5.0,thirtythree.scnd2,Tangerang Selatan,Adidas,900000,13.710151153416941,-0.22022491088942026,-0.22022491088942026,0.43698861268899425,0.024902490249024904,Excellent,tracktop adidas casual good condition,"['tracktop', 'adidas', 'casual', 'good', 'condition']",2,"Adidas Casual & Apparel (Neo, Gazelle)"
TRACKTOP ADIDAS CASUAL GOOD CONDITION,900000,250,5.0,thirtythree.scnd2,Tangerang Selatan,Adidas,900000,13.710151153416941,-0.22022491088942026,-0.22022491088942026,0.43698861268899425,0.024902490249024904,Excellent,tracktop adidas casual good condition,"['tracktop', 'adidas', 'casual', 'good', 'condition']",2,"Adidas Casual & Apparel (Neo, Gazelle)"
TRACKTOP ADIDAS CASUAL GOOD CONDITION,900000,250,5.0,thirtythree.scnd2,Tangerang Selatan,Adidas,900000,13.710151153416941,-0.22022491088942026,-0.22022491088942026,0.43698861268899425,0.024902490249024904,Excellent,tracktop adidas casual good condition,"['tracktop', 'adidas', 'casual', 'good', 'condition']",2,"Adidas Casual & Apparel (Neo, Gazelle)"
TRACKTOP ADIDAS CASUAL GOOD CONDITION,900000,250,5.0,thirtythree.scnd2,Tangerang Selatan,Adidas,900000,13.710151153416941,-0.22022491088942026,-0.22022491088942026,0.43698861268899425,0.024902490249024904,Excellent,tracktop adidas casual good condition,"['tracktop', 'adidas', 'casual', 'good', 'condition']",2,"Adidas Casual & Apparel (Neo, Gazelle)"
TRACKTOP ADIDAS CASUAL GOOD CONDITION,900000,250,5.0,thirtythree.scnd2,Tangerang Selatan,Adidas,900000,13.710151153416941,-0.22022491088942026,-0.22022491088942026,0.43698861268899425,0.024902490249024904,Excellent,tracktop adidas casual good condition,"['tracktop', 'adidas', 'casual', 'good', 'condition']",2,"Adidas Casual & Apparel (Neo, Gazelle)"
TRACKTOP ADIDAS CASUAL GOOD CONDITION,900000,250,5.0,thirtythree.scnd2,Tangerang Selatan,Adidas,900000,13.710151153416941,-0.22022491088942026,-0.22022491088942026,0.43698861268899425,0.024902490249024904,Excellent,tracktop adidas casual good condition,"['tracktop', 'adidas', 'casual', 'good', 'condition']",2,"Adidas Casual & Apparel (Neo, Gazelle)"
TRACKTOP ADIDAS CASUAL GOOD CONDITION,900000,250,5.0,thirtythree.scnd2,Tangerang Selatan,Adidas,900000,13.710151153416941,-0.22022491088942026,-0.22022491088942026,0.43698861268899425,0.024902490249024904,Excellent,tracktop adidas casual good condition,"['tracktop', 'adidas', 'casual', 'good', 'condition']",2,"Adidas Casual & Apparel (Neo, Gazelle)"
adidas Tennis & Lifestyle GRAND COURT 2.0 SHOES Men White GW9199,1300000,250,5.0,adidas Indonesia,Bekasi,Adidas,1300000,14.077875591662238,0.19775932981528915,0.19775932981528915,0.5233349474544868,0.024902490249024904,Excellent,adidas tennis lifestyle grand court shoes men white gue,"['adidas', 'tennis', 'lifestyle', 'grand', 'court', 'shoes', 'men', 'white', 'gue']",4,Adidas Lifestyle & Running Pria
Sepatu Lari Pria ADIDAS GALAXY 6 GW3848 ORIGINAL,850000,3,5.0,FOOTBALL DEPT,Jakarta Selatan,Adidas,850000,13.652992804936396,-0.27971668043013553,-0.27971668043013553,0.42469892387227365,0.00020002000200020005,Excellent,sepatu lari pria adidas galaxy gue original,"['sepatu', 'lari', 'pria', 'adidas', 'galaxy', 'gue', 'original']",11,"Sepatu Lari Pria (Cross-brand, Nike Revolution)"
Sepatu Lari Wanita ADIDAS ADIZERO EVO SL JH6208 ORIGINAL,2500000,4,5.0,RUNNING DEPT,Bekasi,Adidas,2500000,14.731801689838349,1.1162783814350306,1.1162783814350306,0.7130807459705393,0.00030003000300030005,Excellent,sepatu lari wanita adidas adizero evo sl jh original,"['sepatu', 'lari', 'wanita', 'adidas', 'adizero', 'evo', 'sl', 'jh', 'original']",7,"Adidas Adizero (Adios, SL)"
adidas Skateboarding & Lifestyle Daily 3.0 Shoes Men Black HP6032,950000,100,5.0,adidas Indonesia,Bekasi,Adidas,950000,13.76421831620775,-0.16265172665872832,-0.16265172665872832,0.44888196405247477,0.009900990099009901,Excellent,adidas skateboarding lifestyle daily shoes men black hp,"['adidas', 'skateboarding', 'lifestyle', 'daily', 'shoes', 'men', 'black', 'hp']",4,Adidas Lifestyle & Running Pria
adidas Running Duramo Speed 2 Running Shoes Men Black IH8204,1400000,100,4.9,adidas Indonesia,Bekasi,Adidas,1400000,14.151983508870947,0.2899050840264949,0.2899050840264949,0.5423702300453453,0.009900990099009901,Excellent,adidas running duramo speed running shoes men black ih,"['adidas', 'running', 'duramo', 'speed', 'running', 'shoes', 'men', 'black', 'ih']",5,Adidas Running (Duramo) & Cross-Gender
adidas Running Duramo SL 2 Running Shoes Men White JS4395,900000,100,4.8,adidas Indonesia,Bekasi,Adidas,900000,13.710151153416941,-0.22022491088942026,-0.22022491088942026,0.43698861268899425,0.009900990099009901,Excellent,adidas running duramo sl running shoes men white js,"['adidas', 'running', 'duramo', 'sl', 'running', 'shoes', 'men', 'white', 'js']",5,Adidas Running (Duramo) & Cross-Gender
SEPATU LARI ADIDAS DURAMO SL 2 IH8217 / 20251,900000,50,5.0,Arkais Official,Semarang,Adidas,900000,13.710151153416941,-0.22022491088942026,-0.22022491088942026,0.43698861268899425,0.0049004900490049,Excellent,sepatu lari adidas duramo sl ih,"['sepatu', 'lari', 'adidas', 'duramo', 'sl', 'ih']",11,"Sepatu Lari Pria (Cross-brand, Nike Revolution)"
adidas Running Duramo SL 2 Running Shoes Men Turquoise JS4396,900000,70,4.8,adidas Indonesia,Bekasi,Adidas,900000,13.710151153416941,-0.22022491088942026,-0.22022491088942026,0.43698861268899425,0.0069006900690069,Excellent,adidas running duramo sl running shoes men turquoise js,"['adidas', 'running', 'duramo', 'sl', 'running', 'shoes', 'men', 'turquoise', 'js']",5,Adidas Running (Duramo) & Cross-Gender
Adidas Samba OG Black White Gum,1600000,250,4.9,Kick Avenue,Jakarta Barat,Adidas,1600000,14.285514812209815,0.4631787776789894,0.4631787776789894,0.578164757448931,0.024902490249024904,Excellent,adidas samba og black white gum,"['adidas', 'samba', 'og', 'black', 'white', 'gum']",6,Adidas Samba (OG)
Sepatu Skate ADIDAS VL COURT X MERCEDES AMG PETRONAS FORMULA ONE TEAM JR1067 ORIGINAL,950000,60,5.0,SNEAKERS DEPT,Bekasi,Adidas,950000,13.76421831620775,-0.16265172665872832,-0.16265172665872832,0.44888196405247477,0.005900590059005901,Excellent,sepatu skate adidas vl court x memercedes amg petronas formula one team jr original,"['sepatu', 'skate', 'adidas', 'vl', 'court', 'x', 'memercedes', 'amg', 'petronas', 'formula', 'one', 'team', 'jr', 'original']",2,"Adidas Casual & Apparel (Neo, Gazelle)"
Adidas Stone Island Army Original Sepatu Keren Murah Sneakers Pria Wanita Terbaru 2024,470000,10,3.0,delisa store12,Kab. Tangerang,Adidas,470000,13.060490101343552,-0.8207700189061414,-0.8207700189061414,0.31292922506431997,0.0009000900090009,Poor,adidas stone island army original sepatu keren murah sneakers pria wanita baru,"['adidas', 'stone', 'island', 'army', 'original', 'sepatu', 'keren', 'murah', 'sneakers', 'pria', 'wanita', 'baru']",3,Sneakers Pria (Generik/Cross-brand)
Adidas Samba Og Cloud White Black,2199000,3000,5.0,807GARAGE,Jakarta Pusat,Adidas,2199000,14.603513724288955,0.9161405090366653,0.9161405090366653,0.6717366711311933,0.29992999299929995,Excellent,adidas samba og cloud white black,"['adidas', 'samba', 'og', 'cloud', 'white', 'black']",6,Adidas Samba (OG)
adidas Lifestyle Classic Badge of Sport Backpack Unisex Grey IZ1884,430000,250,5.0,adidas Indonesia,Bekasi,Adidas,430000,12.971542813248437,-0.8912260839735402,-0.8912260839735402,0.29837455436594124,0.024902490249024904,Excellent,adidas lifestyle classic badge of sport backpack unisex grey iz,"['adidas', 'lifestyle', 'classic', 'badge', 'of', 'sport', 'backpack', 'unisex', 'grey', 'iz']",4,Adidas Lifestyle & Running Pria
Adidas Gazelle Leather Vintage Utility Brown / Gold / Gum Original,325000,7,5.0,Footcourt Id,Bekasi,Adidas,325000,12.691583538230217,-1.0969214951747548,-1.0969214951747548,0.2558824144580798,0.0006000600060006,Excellent,adidas gazelle leather vintage utility brown gold gum original,"['adidas', 'gazelle', 'leather', 'vintage', 'utility', 'brown', 'gold', 'gum', 'original']",12,Sneakers Unisex (Adidas Gazelle)
adidas Running Runfalcon 5 Running Shoes Men Blue JR5521,850000,40,5.0,adidas Indonesia,Bekasi,Adidas,850000,13.652992804936396,-0.27971668043013553,-0.27971668043013553,0.42469892387227365,0.0039003900390039005,Excellent,adidas running runfalcon running shoes men blue jr,"['adidas', 'running', 'runfalcon', 'running', 'shoes', 'men', 'blue', 'jr']",5,Adidas Running (Duramo) & Cross-Gender
Adidas Samba OG Sumatra Island Series Maroon Gum (100% Authentic),2999000,100,4.8,Senikersku,Jakarta Selatan,Adidas,2999000,14.913789791175573,1.4188885912794655,1.4188885912794655,0.7755933479735007,0.009900990099009901,Excellent,adidas samba og sumatra island rias maroon gum authentic,"['adidas', 'samba', 'og', 'sumatra', 'island', 'rias', 'maroon', 'gum', 'authentic']",6,Adidas Samba (OG)
Adidas Adizero Evo SL Black White,2900000,250,5.0,807GARAGE,Jakarta Pusat,Adidas,2900000,14.88022163978423,1.3613584863701076,1.3613584863701076,0.7637088958486496,0.024902490249024904,Excellent,adidas adizero evo sl black white,"['adidas', 'adizero', 'evo', 'sl', 'black', 'white']",7,"Adidas Adizero (Adios, SL)"
Adidas Samba OG Night Navy Gum,2499000,100,5.0,807GARAGE,Jakarta Pusat,Adidas,2499000,14.731401609977073,1.1156377104214328,1.1156377104214328,0.7129483974549077,0.009900990099009901,Excellent,adidas samba og night menavy gum,"['adidas', 'samba', 'og', 'night', 'menavy', 'gum']",6,Adidas Samba (OG)
adidas Running Galaxy 7 Running Shoes Men Grey JQ2626,850000,60,5.0,adidas Indonesia,Bekasi,Adidas,850000,13.652992804936396,-0.27971668043013553,-0.27971668043013553,0.42469892387227365,0.005900590059005901,Excellent,adidas running galaxy running shoes men grey jq,"['adidas', 'running', 'galaxy', 'running', 'shoes', 'men', 'grey', 'jq']",5,Adidas Running (Duramo) & Cross-Gender
adidas Lifestyle Ultradream DNA Shoes Men Black JS0322,1500000,1,5.0,adidas Indonesia,Bekasi,Adidas,1500000,14.220976332738882,0.37824624163235465,0.37824624163235465,0.5606195668034638,0.0,Excellent,adidas lifestyle ultradream dna shoes men black js,"['adidas', 'lifestyle', 'ultradream', 'dna', 'shoes', 'men', 'black', 'js']",4,Adidas Lifestyle & Running Pria
adidas Lifestyle Cloudfoam Go Lounger Shoes Men Black ID4019,900000,1,5.0,adidas Indonesia,Bekasi,Adidas,900000,13.710151153416941,-0.22022491088942026,-0.22022491088942026,0.43698861268899425,0.0,Excellent,adidas lifestyle cloudfoam go lounger shoes men black id,"['adidas', 'lifestyle', 'cloudfoam', 'go', 'lounger', 'shoes', 'men', 'black', 'id']",4,Adidas Lifestyle & Running Pria
SEPATU SNEAKERS ADIDAS HANDBALL SPEZIAL BD7632 / 20242,1700000,40,5.0,Arkais Official,Semarang,Adidas,1700000,14.346139397261565,0.5450356273218647,0.5450356273218647,0.5950745790493718,0.0039003900390039005,Excellent,sepatu sneakers adidas handball spezial bd,"['sepatu', 'sneakers', 'adidas', 'handball', 'spezial', 'bd']",3,Sneakers Pria (Generik/Cross-brand)
Adidas Samba Jane Cloud White Pink 100% New BNIB,625000,11,5.0,ASkick sneakers,Bandung,Adidas,625000,13.345508528717259,-0.5768747512688321,-0.5768747512688321,0.3633126136619974,0.001000100010001,Excellent,adidas samba jane cloud white pink new bnib,"['adidas', 'samba', 'jane', 'cloud', 'white', 'pink', 'new', 'bnib']",6,Adidas Samba (OG)
SEPATU ADIDAS DAROGA TWP 13 GREEN BLACK ORIGINAL,660000,80,4.9,BAROKAHSTOREJKT20,Jakarta Selatan,Adidas,660000,13.399996629152975,-0.5269121960743816,-0.5269121960743816,0.37363377675007464,0.0079007900790079,Excellent,sepatu adidas daroga twp green black original,"['sepatu', 'adidas', 'daroga', 'twp', 'green', 'black', 'original']",8,Sepatu Adidas (Generik/Ori Pria)
Sepatu Adidas Samba x END 'Consortium Cup'  100% New BNIB,690000,4,4.3,ASkick sneakers,Bandung,Adidas,690000,13.444448325847754,-0.48531691138996774,-0.48531691138996774,0.3822264461051944,0.00030003000300030005,Very Good,sepatu adidas samba x end consortium cup new bnib,"['sepatu', 'adidas', 'samba', 'x', 'end', 'consortium', 'cup', 'new', 'bnib']",6,Adidas Samba (OG)
Sepatu Lari Pria Adidas Duramo SL 2 - IH8215,900000,6,5.0,FASTRUN Sport,Bandung,Adidas,900000,13.710151153416941,-0.22022491088942026,-0.22022491088942026,0.43698861268899425,0.0005000500050005,Excellent,sepatu lari pria adidas duramo sl ih,"['sepatu', 'lari', 'pria', 'adidas', 'duramo', 'sl', 'ih']",11,"Sepatu Lari Pria (Cross-brand, Nike Revolution)"
Sepatu Lari Pria ADIDAS ADIZERO BOSTON 13 JS4939 ORIGINAL,2500000,8,5.0,SNEAKERS DEPT,Bekasi,Adidas,2500000,14.731801689838349,1.1162783814350306,1.1162783814350306,0.7130807459705393,0.0007000700070007,Excellent,sepatu lari pria adidas adizero boston js original,"['sepatu', 'lari', 'pria', 'adidas', 'adizero', 'boston', 'js', 'original']",11,"Sepatu Lari Pria (Cross-brand, Nike Revolution)"
adidas Lifestyle Run 60s 2.0 Shoes Men Green H00354,1000000,100,5.0,adidas Indonesia,Bekasi,Adidas,1000000,13.815511557963774,-0.10683892397717311,-0.10683892397717311,0.46041165937404205,0.009900990099009901,Excellent,adidas lifestyle run s shoes men green h,"['adidas', 'lifestyle', 'run', 's', 'shoes', 'men', 'green', 'h']",4,Adidas Lifestyle & Running Pria
Adidas Handball Spezial Light Blue,1720000,50,5.0,Kick Avenue,Jakarta Barat,Adidas,1720000,14.357835430184815,0.5610635786933341,0.5610635786933341,0.598385600662035,0.0049004900490049,Excellent,adidas handball spezial light blue,"['adidas', 'handball', 'spezial', 'light', 'blue']",2,"Adidas Casual & Apparel (Neo, Gazelle)"
Sepatu Lari Pria ADIDAS ADIZERO EVO SL JH6206 ORIGINAL,2500000,14,5.0,RUNNING DEPT,Bekasi,Adidas,2500000,14.731801689838349,1.1162783814350306,1.1162783814350306,0.7130807459705393,0.0013001300130013002,Excellent,sepatu lari pria adidas adizero evo sl jh original,"['sepatu', 'lari', 'pria', 'adidas', 'adizero', 'evo', 'sl', 'jh', 'original']",7,"Adidas Adizero (Adios, SL)"
